interval_seconds,ycsb_ops,kmeans_ops,bank_ops,total_ops_interval,cpu_utilization,memory_utilization,core_count,threads_per_core,evict_threshold,cache_hit,sst_count,total_ops_cumulative,request_total,memory_utilization_normalized
5,0,0,1600,1543,3.21,86.05,15,1,386000,4041300,0,1294832,1600,1.0
5,0,0,1584,1557,3.21,85.85,15,1,386000,4065362,0,1302630,1584,1.0
5,0,0,1584,1554,3.07,86.29,16,1,386000,4089505,0,1310392,1584,1.0
5,0,0,1584,1554,2.99,86.06,16,1,386000,4113340,0,1318163,1584,1.0
5,0,0,1600,1562,3.06,86.17,16,1,386000,4137549,0,1325976,1600,1.0
5,0,0,1584,1553,3.21,86.01,16,1,386000,4161682,0,1333743,1584,1.0
5,0,0,1584,1548,2.96,85.84,16,1,386000,4185689,0,1341485,1584,1.0
5,0,0,1600,1550,3.26,86.19,16,1,386000,4210133,0,1349240,1600,1.0
5,0,0,1584,1563,3.23,86.14,16,1,386000,4234224,0,1357050,1584,1.0
5,0,0,1584,1492,3.33,86.19,16,1,386000,4258057,0,1364513,1584,1.0
5,0,0,1584,1551,3.02,86.1,16,1,386000,4282120,0,1372269,1584,1.0
5,0,0,1600,1556,2.83,86.24,16,1,386000,4306267,0,1380052,1600,1.0
5,0,0,1584,1559,2.96,86.11,16,1,386000,4330339,0,1387851,1584,1.0
5,0,0,1584,1559,2.99,86.24,16,1,386000,4354370,0,1395648,1584,1.0
5,0,0,1584,1551,3.19,86.36,17,1,386000,4378304,0,1403403,1584,1.0
5,0,0,1600,1558,3.0,86.42,17,1,386000,4402623,0,1411193,1600,1.0
5,0,0,1584,1555,2.85,86.3,17,1,386000,4426658,0,1418971,1584,1.0
5,0,0,1584,1547,3.07,86.4,17,1,386000,4450490,0,1426710,1584,1.0
5,0,0,1600,1551,2.79,86.29,17,1,386000,4474600,0,1434468,1600,1.0
5,0,0,1584,1565,2.81,85.94,17,1,386000,4498704,0,1442298,1584,1.0
5,0,0,1584,1559,2.89,86.08,17,1,386000,4522532,0,1450092,1584,1.0
5,0,0,1584,1550,2.78,86.24,17,1,386000,4546531,0,1457843,1584,1.0
5,0,0,1600,1548,3.22,86.03,17,1,386000,4570659,0,1465589,1600,1.0
5,0,0,1584,1561,3.04,86.08,17,1,386000,4594722,0,1473388,1584,1.0
5,0,0,1584,1548,3.15,86.21,17,1,386000,4618853,0,1481130,1584,1.0
5,0,0,1584,1550,2.92,85.8,17,1,386000,4642930,0,1488883,1584,1.0
5,0,0,1600,1552,2.83,85.79,18,1,386000,4667068,0,1496644,1600,1.0
5,0,0,1584,1565,2.75,86.42,18,1,386000,4691107,0,1504473,1584,1.0
5,0,0,1584,1548,2.68,86.16,18,1,386000,4715140,0,1512214,1584,1.0
5,0,0,1584,1546,2.94,86.06,18,1,386000,4739080,0,1519946,1584,1.0
5,0,0,1600,1554,2.82,85.92,18,1,386000,4763313,0,1527720,1600,1.0
5,0,0,1584,1559,2.97,86.29,18,1,386000,4787484,0,1535517,1584,1.0
5,0,0,1584,1546,2.99,85.81,18,1,386000,4811487,0,1543249,1584,1.0
