interval_seconds,ycsb_ops,kmeans_ops,bank_ops,total_ops_interval,cpu_utilization,memory_utilization,core_count,threads_per_core,evict_threshold,cache_hit,sst_count,total_ops_cumulative,request_total,memory_utilization_normalized
5,0,100,0,58,3.19,86.06,13,1,386000,7639463,0,63846,100,1.0
5,0,99,0,99,3.27,86.15,13,1,386000,7697423,0,64342,99,1.0
5,0,100,0,91,3.28,86.28,13,1,386000,7752563,0,64799,100,1.0
5,0,100,0,107,3.4,85.79,13,1,386000,7811303,0,65336,100,1.0
5,0,100,0,94,3.37,85.9,13,1,386000,7867523,0,65808,100,1.0
5,0,100,0,122,3.31,86.08,13,1,386000,7931423,0,66419,100,1.0
5,0,100,0,78,3.22,86.31,13,1,386000,7988212,0,66812,100,1.0
5,0,100,0,83,3.13,85.75,13,1,386000,8040448,0,67227,100,1.0
5,0,99,0,100,3.19,86.0,13,1,386000,8096128,0,67727,99,1.0
5,0,100,0,106,3.29,86.23,13,1,386000,8154028,0,68258,100,1.0
5,0,100,0,104,3.02,86.44,14,1,386000,8212148,0,68783,100,1.0
5,0,100,0,91,3.16,85.88,14,1,386000,8266768,0,69237,100,1.0
5,0,100,0,93,3.07,85.99,14,1,386000,8322628,0,69702,100,1.0
5,0,100,0,119,3.06,86.16,14,1,386000,8385628,0,70298,100,1.0
5,0,99,0,87,2.99,86.31,14,1,386000,8439148,0,70737,99,1.0
5,0,100,0,84,2.93,85.74,14,1,386000,8491768,0,71157,100,1.0
5,0,100,0,97,3.11,85.96,14,1,386000,8549560,0,71645,100,1.0
5,0,100,0,86,3.05,86.1,14,1,386000,8603164,0,72076,100,1.0
5,0,100,0,114,3.03,86.29,14,1,386000,8664739,0,72648,100,1.0
5,0,100,0,112,2.95,85.77,14,1,386000,8725279,0,73209,100,1.0
5,0,100,0,84,3.02,85.93,14,1,386000,8777719,0,73632,100,1.0
5,0,99,0,115,3.03,86.12,14,1,386000,8839159,0,74209,99,1.0
5,0,100,0,80,2.76,86.29,15,1,386000,8890039,0,74611,100,1.0
5,0,100,0,108,2.95,85.79,15,1,386000,8948959,0,75152,100,1.0
5,0,100,0,86,2.86,86.02,15,1,386000,9003447,0,75583,100,1.0
5,0,100,0,100,2.87,86.27,15,1,386000,9059199,0,76084,100,1.0
5,0,100,0,82,2.79,86.43,15,1,386000,9111159,0,76494,100,1.0
5,0,100,0,119,2.87,85.89,15,1,386000,9173919,0,77089,100,1.0
5,0,99,0,60,2.89,86.06,15,1,386000,9223743,0,77389,99,1.0
5,0,100,0,114,2.9,86.26,15,1,386000,9284823,0,77959,100,1.0
5,0,100,0,83,2.87,86.41,15,1,386000,9337323,0,78378,100,1.0
5,0,100,0,103,2.97,85.93,15,1,386000,9394443,0,78895,100,1.0
5,0,100,0,86,2.91,86.14,15,1,386000,9452442,0,79326,100,1.0
5,0,100,0,94,3.06,86.24,15,1,386000,9508842,0,79797,100,1.0
5,0,100,0,114,2.76,86.43,16,1,386000,9570261,0,80371,100,1.0
5,0,99,0,89,2.7,85.84,16,1,386000,9624402,0,80818,99,1.0
5,0,100,0,87,2.91,86.04,16,1,386000,9685062,0,81257,100,1.0
5,0,100,0,79,2.54,86.21,16,1,386000,9735642,0,81655,100,1.0
5,0,100,0,114,2.75,86.4,16,1,386000,9797262,0,82229,100,1.0
5,0,100,0,65,2.75,85.84,16,1,386000,9845817,0,82555,100,1.0
5,0,100,0,110,2.61,86.16,16,1,386000,9905839,0,83107,100,1.0
5,0,99,0,90,2.63,86.28,16,1,386000,9960499,0,83558,99,1.0
5,0,100,0,81,2.62,86.44,16,1,386000,10012159,0,83966,100,1.0
5,0,100,0,115,2.71,85.9,16,1,386000,10074019,0,84545,100,1.0
5,0,100,0,106,2.68,86.08,16,1,386000,10133429,0,85083,100,1.0
5,0,100,0,72,2.71,86.26,16,1,386000,10183019,0,85440,100,1.0
5,0,100,0,108,2.52,85.76,17,1,386000,10242119,0,85981,100,1.0
5,0,100,0,105,2.58,85.99,17,1,386000,10300019,0,86509,100,1.0
5,0,99,0,83,2.62,86.14,17,1,386000,10351739,0,86924,99,1.0
5,0,100,0,87,2.67,86.33,17,1,386000,10411743,0,87362,100,1.0
5,0,100,0,104,2.57,85.84,17,1,386000,10469523,0,87886,100,1.0
5,0,100,0,82,2.64,85.99,17,1,386000,10521423,0,88297,100,1.0
5,0,100,0,111,2.7,86.19,17,1,386000,10581723,0,88853,100,1.0
5,0,100,0,89,2.61,86.31,17,1,386000,10636083,0,89302,100,1.0
5,0,100,0,93,2.8,85.82,17,1,386000,10690887,0,89767,100,1.0
5,0,99,0,97,2.64,86.03,17,1,386000,10749297,0,90253,99,1.0
5,0,100,0,80,2.61,86.2,17,1,386000,10800477,0,90655,100,1.0
5,0,100,0,122,2.7,86.35,17,1,386000,10864857,0,91268,100,1.0
5,0,100,0,87,2.52,85.78,18,1,386000,10918557,0,91705,100,1.0
5,0,100,0,105,2.67,86.0,18,1,386000,10976457,0,92230,100,1.0
5,0,100,0,90,2.57,86.12,18,1,386000,11031117,0,92681,100,1.0
5,0,100,0,96,2.38,86.39,18,1,386000,11085717,0,93165,100,1.0
5,0,99,0,112,2.54,85.86,18,1,386000,11146077,0,93725,99,1.0
5,0,100,0,99,2.71,86.08,18,1,386000,11203281,0,94221,100,1.0
5,0,100,0,81,2.48,86.24,18,1,386000,11254941,0,94628,100,1.0
5,0,100,0,93,2.55,86.44,18,1,386000,11309865,0,95095,100,1.0
5,0,100,0,93,2.62,85.89,18,1,386000,11365580,0,95565,100,1.0
5,0,100,0,102,2.59,86.06,18,1,386000,11423076,0,96075,100,1.0
5,0,100,0,106,2.61,86.28,18,1,386000,11481456,0,96606,100,1.0
5,0,100,0,105,2.61,85.79,18,1,386000,11539596,0,97135,100,1.0
5,0,99,0,86,2.65,85.93,19,1,386000,11592336,0,97565,99,1.0
5,0,100,0,105,2.56,86.15,19,1,386000,11650476,0,98093,100,1.0
5,0,100,0,105,2.59,86.37,19,1,386000,11708376,0,98620,100,1.0
5,0,100,0,78,2.59,85.82,19,1,386000,11759316,0,99013,100,1.0
5,0,100,0,115,2.75,86.0,19,1,386000,11820636,0,99588,100,1.0
5,0,100,0,94,2.64,86.2,19,1,386000,11876689,0,100059,100,1.0
5,0,99,0,83,2.51,86.34,19,1,386000,11928828,0,100474,99,1.0
5,0,100,0,110,2.59,85.83,19,1,386000,11988491,0,101027,100,1.0
5,0,100,0,83,2.68,85.98,19,1,386000,12041051,0,101444,100,1.0
5,0,100,0,97,2.52,86.19,19,1,386000,12098047,0,101933,100,1.0
5,0,100,0,99,2.51,86.43,19,1,386000,12153967,0,102432,100,1.0
5,0,100,0,85,2.83,85.86,19,1,386000,12207067,0,102858,100,1.0
5,0,100,0,102,2.5,86.03,20,1,386000,12269251,0,103369,100,1.0
5,0,99,0,77,2.15,86.17,20,1,386000,12319876,0,103755,99,1.0
5,0,100,0,126,2.11,85.75,20,1,386000,12383236,0,104388,100,1.0
5,0,100,0,80,2.21,85.91,20,1,386000,12434476,0,104789,100,1.0
5,0,100,0,105,2.1,86.1,20,1,386000,12493684,0,105316,100,1.0
5,0,100,0,93,2.15,86.36,20,1,386000,12546904,0,105782,100,1.0
5,0,100,0,102,2.16,85.88,20,1,386000,12603904,0,106292,100,1.0
5,0,100,0,89,2.16,86.01,20,1,386000,12658444,0,106741,100,1.0
5,0,99,0,91,2.16,86.2,20,1,386000,12714764,0,107200,99,1.0
5,0,100,0,104,2.18,86.41,20,1,386000,12774026,0,107720,100,1.0
5,0,100,0,84,2.16,85.84,20,1,386000,12826286,0,108140,100,1.0
5,0,100,0,97,2.2,86.06,20,1,386000,12884468,0,108628,100,1.0
5,0,100,0,69,2.0,86.24,21,1,386000,12934315,0,108980,100,1.0
5,0,100,0,100,2.08,86.41,21,1,386000,12991343,0,109478,100,1.0
5,0,100,0,109,2.04,85.89,21,1,386000,13051163,0,110027,100,1.0
5,0,99,0,89,2.06,86.01,21,1,386000,13105463,0,110476,99,1.0
5,0,100,0,109,2.07,86.2,21,1,386000,13165643,0,111025,100,1.0
5,0,100,0,84,2.08,86.34,21,1,386000,13218143,0,111445,100,1.0
5,0,100,0,113,2.17,85.81,21,1,386000,13279283,0,112013,100,1.0
5,0,100,0,87,2.05,85.94,21,1,386000,13333203,0,112449,100,1.0
5,0,100,0,109,2.06,86.14,21,1,386000,13393023,0,112998,100,1.0
5,0,100,0,89,2.07,86.33,21,1,386000,13447279,0,113446,100,1.0
5,0,99,0,87,1.99,85.75,21,1,386000,13500499,0,113881,99,1.0
5,0,100,0,86,2.17,85.88,21,1,386000,13554379,0,114315,100,1.0
5,0,100,0,109,2.03,86.09,22,1,386000,13613419,0,114860,100,1.0
5,0,100,0,96,2.35,86.3,22,1,386000,13670900,0,115342,100,1.0
5,0,100,0,109,2.21,85.79,22,1,386000,13730360,0,115889,100,1.0
5,0,100,0,86,2.36,85.91,22,1,386000,13783880,0,116321,100,1.0
