interval_seconds,ycsb_ops,kmeans_ops,bank_ops,total_ops_interval,cpu_utilization,memory_utilization,core_count,threads_per_core,evict_threshold,cache_hit,sst_count,total_ops_cumulative,request_total,memory_utilization_normalized
5,0,0,396,397,1.07,86.11,14,1,386000,907623,0,296018,396,1.0
5,0,0,400,393,1.0,86.37,14,1,386000,913672,0,297987,400,1.0
5,0,0,396,392,1.09,85.99,14,1,386000,919660,0,299948,396,1.0
5,0,0,400,397,0.86,85.8,14,1,386000,925647,0,301935,400,1.0
5,0,0,400,396,1.02,85.99,14,1,386000,931675,0,303917,400,1.0
5,0,0,396,392,0.99,85.93,14,1,386000,937702,0,305877,396,1.0
5,0,0,400,396,1.07,86.09,14,1,386000,943778,0,307857,400,1.0
5,0,0,400,394,1.03,86.4,14,1,386000,949919,0,309828,400,1.0
5,0,0,396,397,0.96,86.27,15,1,386000,955925,0,311813,396,1.0
5,0,0,400,395,1.05,86.3,15,1,386000,962034,0,313791,400,1.0
5,0,0,396,392,0.91,86.05,15,1,386000,968036,0,315752,396,1.0
5,0,0,400,398,1.12,86.39,15,1,386000,974173,0,317744,400,1.0
5,0,0,400,392,1.02,85.88,15,1,386000,980289,0,319706,400,1.0
5,0,0,396,394,1.16,86.19,15,1,386000,986326,0,321676,396,1.0
5,0,0,400,397,1.11,85.92,15,1,386000,992405,0,323665,400,1.0
5,0,0,396,391,0.9,86.33,15,1,386000,998494,0,325624,396,1.0
5,0,0,400,397,0.91,85.76,15,1,386000,1004544,0,327613,400,1.0
5,0,0,396,394,1.15,86.19,15,1,386000,1010450,0,329583,396,1.0
5,0,0,400,396,1.09,86.09,15,1,386000,1016508,0,331565,400,1.0
5,0,0,400,393,1.15,86.14,15,1,386000,1022605,0,333532,400,1.0
5,0,0,396,398,1.03,86.27,16,1,386000,1028576,0,335526,396,1.0
5,0,0,400,395,1.04,85.74,16,1,386000,1034629,0,337505,400,1.0
5,0,0,396,393,0.97,86.41,16,1,386000,1040626,0,339473,396,1.0
5,0,0,400,394,1.03,85.9,16,1,386000,1046740,0,341445,400,1.0
5,0,0,396,393,1.03,86.44,16,1,386000,1052683,0,343411,396,1.0
5,0,0,400,395,0.84,86.26,16,1,386000,1058672,0,345386,400,1.0
5,0,0,396,393,0.85,85.94,16,1,386000,1064698,0,347354,396,1.0
5,0,0,400,397,0.93,85.95,16,1,386000,1070759,0,349340,400,1.0
5,0,0,396,391,1.04,86.22,16,1,386000,1076764,0,351299,396,1.0
5,0,0,400,398,1.28,85.87,16,1,386000,1082865,0,353292,400,1.0
