interval_seconds,ycsb_ops,kmeans_ops,bank_ops,total_ops_interval,cpu_utilization,memory_utilization,core_count,threads_per_core,evict_threshold,cache_hit,sst_count,total_ops_cumulative,request_total,memory_utilization_normalized
5,2000,0,0,1984,1.19,85.95,16,1,386000,1766301,0,1755671,2000,1.0
5,1980,0,0,1974,1.21,85.94,16,1,386000,1776099,0,1765532,1980,1.0
5,2000,0,0,1991,1.28,85.77,16,1,386000,1786133,0,1775488,2000,1.0
5,1980,0,0,1968,1.36,86.38,16,1,386000,1796176,0,1785332,1980,1.0
5,2000,0,0,1992,1.17,85.81,16,1,386000,1806136,0,1795293,2000,1.0
5,1980,0,0,1975,1.03,85.87,17,1,386000,1816142,0,1805169,1980,1.0
5,2000,0,0,1985,1.06,85.84,17,1,386000,1826114,0,1815096,2000,1.0
5,1980,0,0,1971,0.9,86.32,17,1,386000,1835973,0,1824951,1980,1.0
5,2000,0,0,1997,1.12,85.87,17,1,386000,1845940,0,1834938,2000,1.0
5,1980,0,0,1967,0.97,86.19,17,1,386000,1855621,0,1844776,1980,1.0
5,2000,0,0,1991,0.96,86.41,17,1,386000,1865563,0,1854734,2000,1.0
5,1980,0,0,1978,1.26,85.99,17,1,386000,1875325,0,1864627,1980,1.0
5,2000,0,0,1985,1.09,85.94,17,1,386000,1885308,0,1874555,2000,1.0
5,1980,0,0,1975,0.99,85.77,17,1,386000,1895183,0,1884433,1980,1.0
5,2000,0,0,1990,1.16,85.99,17,1,386000,1905113,0,1894385,2000,1.0
5,1980,0,0,1970,1.04,86.37,17,1,386000,1915012,0,1904238,1980,1.0
5,2000,0,0,1990,0.97,86.16,17,1,386000,1925061,0,1914189,2000,1.0
5,1980,0,0,1968,1.0,86.34,18,1,386000,1934972,0,1924029,1980,1.0
5,2000,0,0,1994,0.88,86.34,18,1,386000,1944997,0,1934001,2000,1.0
5,1980,0,0,1973,0.97,86.15,18,1,386000,1954868,0,1943866,1980,1.0
5,2000,0,0,1984,1.01,85.96,18,1,386000,1964872,0,1953789,2000,1.0
5,1980,0,0,1974,1.22,86.31,18,1,386000,1974804,0,1963661,1980,1.0
5,2000,0,0,1990,1.1,85.76,18,1,386000,1984953,0,1973612,2000,1.0
5,1980,0,0,1970,1.1,86.29,18,1,386000,1994797,0,1983465,1980,1.0
5,2000,0,0,1993,0.86,86.24,18,1,386000,2004829,0,1993433,2000,1.0
5,1980,0,0,1971,0.98,85.86,18,1,386000,2014552,0,2003292,1980,1.0
5,2000,0,0,1990,1.09,86.45,18,1,386000,2024374,0,2013246,2000,1.0
5,1980,0,0,1969,1.22,86.33,18,1,386000,2034381,0,2023094,1980,1.0
5,2000,0,0,1995,1.02,86.27,18,1,386000,2044439,0,2033071,2000,1.0
5,1980,0,0,1972,1.07,85.81,19,1,386000,2054379,0,2042935,1980,1.0
5,2000,0,0,1992,1.16,86.2,19,1,386000,2064469,0,2052896,2000,1.0
5,1980,0,0,1967,0.99,85.98,19,1,386000,2074322,0,2062734,1980,1.0
5,2000,0,0,1987,1.04,86.31,19,1,386000,2084408,0,2072670,2000,1.0
5,1980,0,0,1966,0.94,85.84,19,1,386000,2094316,0,2082502,1980,1.0
5,2000,0,0,1841,1.09,86.41,19,1,386000,2103823,0,2091708,2000,1.0
5,1980,0,0,2107,1.45,86.02,19,1,386000,2114313,0,2102246,1980,1.0
5,2000,0,0,1989,1.17,85.99,19,1,386000,2124301,0,2112192,2000,1.0
5,1980,0,0,1967,1.17,86.06,19,1,386000,2134250,0,2122029,1980,1.0
5,2000,0,0,1983,1.06,85.85,19,1,386000,2144236,0,2131961,2000,1.0
5,1980,0,0,1990,0.84,86.31,19,1,386000,2154236,0,2141898,1980,1.0
5,2000,0,0,1965,1.34,86.39,19,1,386000,2164216,0,2151731,2000,1.0
5,1980,0,0,1995,1.05,85.77,20,1,386000,2174165,0,2161702,1980,1.0
5,2000,0,0,1970,1.03,86.33,20,1,386000,2184059,0,2171555,2000,1.0
5,1980,0,0,1988,0.99,86.06,20,1,386000,2193847,0,2181498,1980,1.0
5,1980,0,0,1975,1.0,86.43,20,1,386000,2203776,0,2191377,1980,1.0
5,2000,0,0,1985,0.95,85.79,20,1,386000,2213927,0,2201304,2000,1.0
5,1980,0,0,1980,1.07,85.88,20,1,386000,2223957,0,2211206,1980,1.0
5,2000,0,0,1987,1.02,85.81,20,1,386000,2233940,0,2221142,2000,1.0
5,1980,0,0,1968,1.14,86.29,20,1,386000,2243990,0,2230986,1980,1.0
5,2000,0,0,1990,1.1,85.85,20,1,386000,2253923,0,2240940,2000,1.0
5,1980,0,0,1974,1.03,85.89,20,1,386000,2263929,0,2250810,1980,1.0
5,2000,0,0,1988,0.9,86.26,20,1,386000,2274022,0,2260754,2000,1.0
5,1980,0,0,1966,0.99,86.21,20,1,386000,2283798,0,2270585,1980,1.0
5,2000,0,0,2000,0.96,86.11,21,1,386000,2293894,0,2280587,2000,1.0
5,1980,0,0,1967,0.91,86.41,21,1,386000,2303970,0,2290423,1980,1.0
5,2000,0,0,1991,0.81,86.38,21,1,386000,2313965,0,2300380,2000,1.0
5,1980,0,0,1969,0.99,86.31,21,1,386000,2323972,0,2310227,1980,1.0
5,2000,0,0,1976,0.83,86.16,21,1,386000,2333917,0,2320125,2000,1.0
5,1980,0,0,1988,0.9,85.94,21,1,386000,2343905,0,2330054,1980,1.0
5,1980,0,0,1972,0.9,86.26,21,1,386000,2353648,0,2339918,1980,1.0
5,2000,0,0,1989,0.82,86.31,21,1,386000,2363587,0,2349865,2000,1.0
5,1980,0,0,1977,1.09,86.07,21,1,386000,2373497,0,2359753,1980,1.0
5,2000,0,0,1988,1.15,86.19,21,1,386000,2383432,0,2369693,2000,1.0
5,1980,0,0,1971,1.11,86.03,21,1,386000,2393276,0,2379552,1980,1.0
5,2000,0,0,1994,1.08,86.34,21,1,386000,2403216,0,2389524,2000,1.0
5,1980,0,0,1967,0.87,85.9,22,1,386000,2412916,0,2399359,1980,1.0
5,2000,0,0,1987,0.81,85.82,22,1,386000,2422925,0,2409298,2000,1.0
5,1980,0,0,1977,0.95,86.03,22,1,386000,2432914,0,2419187,1980,1.0
5,2000,0,0,1988,1.06,86.39,22,1,386000,2442991,0,2429131,2000,1.0
5,1980,0,0,1967,0.78,86.22,22,1,386000,2452820,0,2438967,1980,1.0
5,2000,0,0,1972,0.97,85.82,22,1,386000,2462822,0,2448853,2000,1.0
5,1980,0,0,1989,0.98,86.13,22,1,386000,2472853,0,2458776,1980,1.0
5,1980,0,0,1972,1.1,85.88,22,1,386000,2482570,0,2468638,1980,1.0
5,2000,0,0,1989,1.06,86.4,22,1,386000,2492599,0,2478586,2000,1.0
5,1980,0,0,1968,1.21,85.95,22,1,386000,2502505,0,2488427,1980,1.0
5,2000,0,0,1993,1.16,86.45,22,1,386000,2512574,0,2498393,2000,1.0
5,1980,0,0,1970,1.01,86.27,22,1,386000,2522409,0,2508244,1980,1.0
5,2000,0,0,1988,0.98,85.86,23,1,386000,2532324,0,2518186,2000,1.0
5,1980,0,0,1973,0.91,86.32,23,1,386000,2542204,0,2528051,1980,1.0
5,2000,0,0,1988,0.92,85.85,23,1,386000,2552318,0,2538011,2000,1.0
5,1980,0,0,1972,0.78,86.16,23,1,386000,2562239,0,2547856,1980,1.0
5,2000,0,0,1972,0.86,85.98,23,1,386000,2572147,0,2557717,2000,1.0
5,1980,0,0,1993,1.09,86.12,23,1,386000,2582067,0,2567685,1980,1.0
5,1980,0,0,1973,1.11,86.31,23,1,386000,2592021,0,2577554,1980,1.0
5,2000,0,0,1994,0.98,86.01,23,1,386000,2602114,0,2587528,2000,1.0
5,1980,0,0,1971,0.84,86.32,23,1,386000,2612008,0,2597385,1980,1.0
5,2000,0,0,1991,1.0,86.12,23,1,386000,2622075,0,2607340,2000,1.0
5,1980,0,0,1967,1.06,86.19,23,1,386000,2632027,0,2617176,1980,1.0
5,2000,0,0,1976,0.92,86.39,23,1,386000,2642045,0,2627057,2000,1.0
5,1980,0,0,1994,0.87,86.24,24,1,386000,2651849,0,2637031,1980,1.0
5,1980,0,0,1968,0.9,86.15,24,1,386000,2661843,0,2646872,1980,1.0
5,2000,0,0,1993,0.83,86.11,24,1,386000,2671850,0,2656838,2000,1.0
5,1980,0,0,1975,0.95,86.28,24,1,386000,2681629,0,2666713,1980,1.0
5,2000,0,0,1977,0.94,85.94,24,1,386000,2691620,0,2676607,2000,1.0
5,1980,0,0,1982,1.01,85.91,24,1,386000,2701506,0,2686512,1980,1.0
5,1980,0,0,1974,0.9,86.16,24,1,386000,2711467,0,2696383,1980,1.0
5,2000,0,0,1993,0.93,86.11,24,1,386000,2721490,0,2706352,2000,1.0
5,1980,0,0,1968,1.05,86.33,24,1,386000,2731611,0,2716193,1980,1.0
5,2000,0,0,1976,0.94,85.83,24,1,386000,2741645,0,2726080,2000,1.0
5,1980,0,0,1987,0.9,86.28,24,1,386000,2751434,0,2736012,1980,1.0
5,1980,0,0,1966,0.94,85.79,24,1,386000,2761328,0,2745842,1980,1.0
5,2000,0,0,1992,0.9,85.87,25,1,386000,2771511,0,2755805,2000,1.0
5,1980,0,0,1975,0.83,85.94,25,1,386000,2781518,0,2765684,1980,1.0
5,2000,0,0,1990,0.83,85.85,25,1,386000,2791554,0,2775653,2000,1.0
5,1980,0,0,1967,0.85,85.82,25,1,386000,2801322,0,2785472,1980,1.0
5,1980,0,0,1973,0.89,86.39,25,1,386000,2811176,0,2795339,1980,1.0
5,2000,0,0,1990,0.96,85.83,25,1,386000,2821135,0,2805290,2000,1.0
5,1980,0,0,1971,0.8,85.77,25,1,386000,2831174,0,2815149,1980,1.0
5,2000,0,0,1979,0.91,86.12,25,1,386000,2841185,0,2825053,2000,1.0
5,1980,0,0,1976,0.81,85.96,25,1,386000,2851083,0,2834928,1980,1.0
5,1980,0,0,1971,0.79,85.91,25,1,386000,2860905,0,2844787,1980,1.0
5,2000,0,0,1991,0.98,85.78,25,1,386000,2870951,0,2854745,2000,1.0
5,1980,0,0,1973,0.98,86.44,25,1,386000,2880786,0,2864612,1980,1.0
5,2000,0,0,1972,0.91,85.93,26,1,386000,2890602,0,2874483,2000,1.0
5,1980,0,0,1985,1.02,86.1,26,1,386000,2900657,0,2884398,1980,1.0
5,1980,0,0,1975,0.83,86.32,26,1,386000,2910618,0,2894276,1980,1.0
5,2000,0,0,1987,0.89,86.42,26,1,386000,2920558,0,2904215,2000,1.0
5,1980,0,0,1974,0.88,86.44,26,1,386000,2930377,0,2914085,1980,1.0
5,1980,0,0,1969,0.9,85.88,26,1,386000,2940331,0,2923933,1980,1.0
5,2000,0,0,1996,0.91,86.36,26,1,386000,2950409,0,2933914,2000,1.0
5,1980,0,0,1967,0.94,85.75,26,1,386000,2960366,0,2943751,1980,1.0
5,2000,0,0,1986,0.96,85.99,26,1,386000,2970271,0,2953685,2000,1.0
5,1980,0,0,1974,1.01,85.95,26,1,386000,2980306,0,2963559,1980,1.0
5,1980,0,0,1974,0.85,86.33,26,1,386000,2990226,0,2973433,1980,1.0
5,2000,0,0,1985,1.07,86.04,26,1,386000,3000076,0,2983359,2000,1.0
5,1980,0,0,1975,0.87,85.83,27,1,386000,3009966,0,2993235,1980,1.0
