interval_seconds,ycsb_ops,kmeans_ops,bank_ops,total_ops_interval,cpu_utilization,memory_utilization,core_count,threads_per_core,evict_threshold,cache_hit,sst_count,total_ops_cumulative,request_total,memory_utilization_normalized
5,7760,0,0,7661,6.0,85.79,28,1,386000,12335315,0,12148454,7760,1.0
5,7760,0,0,7655,5.5,86.43,28,1,386000,12374330,0,12186731,7760,1.0
5,7760,0,0,7630,5.69,86.23,28,1,386000,12413009,0,12224885,7760,1.0
5,7760,0,0,7663,5.66,86.36,28,1,386000,12451624,0,12263218,7760,1.0
5,7760,0,0,7649,5.96,85.82,28,1,386000,12490681,0,12301471,7760,1.0
5,7760,0,0,7667,5.59,85.9,28,1,386000,12529490,0,12339801,7760,1.0
5,7760,0,0,7673,5.57,86.31,28,1,386000,12568183,0,12378155,7760,1.0
5,7760,0,0,6763,5.75,86.28,28,1,386000,12605119,0,12411971,7760,1.0
5,7760,0,0,8025,6.29,85.84,28,1,386000,12645374,0,12452098,7760,1.0
5,7760,0,0,7646,5.73,86.42,28,1,386000,12684135,0,12490332,7760,1.0
5,7760,0,0,7662,5.53,86.37,28,1,386000,12723180,0,12528644,7760,1.0
5,7760,0,0,7653,5.88,85.79,29,1,386000,12762072,0,12566912,7760,1.0
5,7680,0,0,7667,5.83,86.14,29,1,386000,12800801,0,12605248,7680,1.0
5,7760,0,0,7655,5.76,86.31,29,1,386000,12839620,0,12643523,7760,1.0
5,7760,0,0,7628,5.89,85.76,29,1,386000,12878322,0,12681677,7760,1.0
5,7760,0,0,7632,5.83,86.06,29,1,386000,12917266,0,12719826,7760,1.0
5,7680,0,0,7641,5.48,86.23,29,1,386000,12955754,0,12758034,7680,1.0
5,7760,0,0,7677,5.79,86.26,29,1,386000,12994373,0,12796422,7760,1.0
5,7760,0,0,7652,5.55,86.26,29,1,386000,13033113,0,12834682,7760,1.0
5,7760,0,0,7607,5.65,86.04,29,1,386000,13072334,0,12872725,7760,1.0
5,7754,0,0,7644,5.31,85.93,29,1,386000,13110937,0,12910940,7754,1.0
5,7685,0,0,7665,5.6,86.2,29,1,386000,13149795,0,12949265,7685,1.0
5,7760,0,0,7615,6.03,86.14,29,1,386000,13188338,0,12987357,7760,1.0
5,7760,0,0,7644,5.74,86.18,30,1,386000,13227012,0,13025576,7760,1.0
5,7697,0,0,7638,5.64,86.35,30,1,386000,13265564,0,13063755,7697,1.0
5,7742,0,0,7664,5.98,85.94,30,1,386000,13304672,0,13102083,7742,1.0
5,7760,0,0,7644,5.43,85.86,30,1,386000,13343327,0,13140298,7760,1.0
5,7760,0,0,7616,5.72,85.89,30,1,386000,13381774,0,13178385,7760,1.0
5,7760,0,0,7645,5.58,86.44,30,1,386000,13420407,0,13216606,7760,1.0
5,7680,0,0,7661,5.27,85.84,30,1,386000,13459029,0,13254917,7680,1.0
5,7760,0,0,7588,5.53,85.96,30,1,386000,13497664,0,13292891,7760,1.0
5,7680,0,0,7629,5.55,85.78,30,1,386000,13536115,0,13331003,7680,1.0
5,7760,0,0,7642,5.65,86.37,30,1,386000,13574960,0,13369229,7760,1.0
5,7760,0,0,7641,5.25,86.05,30,1,386000,13613659,0,13407421,7760,1.0
5,7760,0,0,6750,5.38,86.2,30,1,386000,13649884,0,13441172,7760,1.0
5,7680,0,0,8010,5.98,85.86,30,1,386000,13690649,0,13481224,7680,1.0
5,7760,0,0,7640,5.39,86.08,30,1,386000,13729399,0,13519424,7760,1.0
5,7760,0,0,7635,5.61,86.01,30,1,386000,13768412,0,13557601,7760,1.0
5,7680,0,0,7642,5.72,85.99,30,1,386000,13806620,0,13595811,7680,1.0
5,7760,0,0,7623,5.67,86.17,30,1,386000,13845338,0,13633926,7760,1.0
5,7760,0,0,7628,5.43,85.93,30,1,386000,13883928,0,13672077,7760,1.0
5,7680,0,0,7649,5.87,86.34,30,1,386000,13922109,0,13710315,7680,1.0
5,7760,0,0,7644,5.81,86.44,30,1,386000,13960736,0,13748536,7760,1.0
5,7760,0,0,7616,5.45,85.89,30,1,386000,13999772,0,13786626,7760,1.0
5,7680,0,0,7662,5.58,86.37,30,1,386000,14038551,0,13824933,7680,1.0
5,7760,0,0,7632,5.69,86.13,30,1,386000,14077384,0,13863097,7760,1.0
5,7760,0,0,7607,5.68,86.16,30,1,386000,14116113,0,13901138,7760,1.0
